,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,,,-280973000.0,,-281584000.0,388661000.0,154875000.0,-233786000.0,-233786000.0,,,,,,611000.0,441755000.0,675541000.0,286880000.0,-47187000.0,,-281584000.0,-281584000.0,ACAD
2019-12-31,,,-234383000.0,,-235259000.0,325638000.0,79093000.0,-246545000.0,-246545000.0,,,,,,876000.0,339076000.0,585621000.0,259983000.0,12162000.0,,-235259000.0,-235259000.0,ACAD
2018-12-31,,,-243936000.0,,-245192000.0,265758000.0,18314000.0,-247444000.0,-247444000.0,,,,,,1256000.0,223807000.0,471251000.0,205493000.0,3508000.0,,-245192000.0,-245192000.0,ACAD
2017-12-31,,,-288284000.0,,-289403000.0,255062000.0,-37348000.0,-292410000.0,-292410000.0,,,,,,1119000.0,124901000.0,417311000.0,162249000.0,4126000.0,,-289403000.0,-289403000.0,ACAD
