,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2021-10-01,532300000.0,,1598700000.0,,1498300000.0,281800000.0,2512400000.0,1662300000.0,1662300000.0,,-13400000.0,,,,100400000.0,5109100000.0,3446800000.0,2596700000.0,-63600000.0,,1498300000.0,1498300000.0,SWKS
2020-10-02,464100000.0,,891700000.0,,814800000.0,231400000.0,1612900000.0,905600000.0,905600000.0,,-13400000.0,,,,76900000.0,3355700000.0,2450100000.0,1742800000.0,-13900000.0,,814800000.0,814800000.0,SWKS
2019-09-27,424100000.0,,961000000.0,,853600000.0,198300000.0,1603800000.0,958800000.0,958800000.0,,-13400000.0,,,,107400000.0,3376800000.0,2418000000.0,1773000000.0,2200000.0,,853600000.0,853600000.0,SWKS
2018-09-28,404500000.0,,1332100000.0,,918400000.0,207800000.0,1950700000.0,1320100000.0,1320100000.0,,-13400000.0,,,,413700000.0,3868000000.0,2547900000.0,1917300000.0,12000000.0,,918400000.0,918400000.0,SWKS
