,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,,,475182000.0,,473238000.0,62039000.0,886732000.0,511595000.0,511595000.0,-6653000.0,-65745000.0,,,,1944000.0,1230750000.0,719155000.0,344018000.0,-36413000.0,,473238000.0,473238000.0,EURN
2019-12-31,,,112832000.0,,112230000.0,65577000.0,575297000.0,180799000.0,180799000.0,-8781000.0,-97722000.0,,,,602000.0,932377000.0,751578000.0,357080000.0,-67967000.0,,112230000.0,112230000.0,EURN
2018-12-31,,,-109832000.0,,-110070000.0,56796000.0,241702000.0,-85448000.0,-85448000.0,-339000.0,-70746000.0,,,,238000.0,600024000.0,685472000.0,358322000.0,-24384000.0,,-110070000.0,-110070000.0,EURN
2017-12-31,,,25000.0,,1383000.0,46868000.0,269733000.0,-2105000.0,-2105000.0,-4902000.0,-38391000.0,,,,-1358000.0,513368000.0,515473000.0,243635000.0,2130000.0,,1383000.0,1383000.0,EURN
