,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,43136000.0,,-34955000.0,,-34015000.0,33870000.0,-15049000.0,-92055000.0,-92055000.0,,-328000.0,,,,-940000.0,16470000.0,108525000.0,31519000.0,57100000.0,,-34015000.0,-34015000.0,DM
2019-12-31,54656000.0,,-103596000.0,,-103596000.0,29832000.0,-24357000.0,-108845000.0,-108845000.0,,-503000.0,,,,0.0,26439000.0,135284000.0,50796000.0,5249000.0,,-103596000.0,-103596000.0,DM
2018-12-31,59607000.0,,-121339000.0,,-121339000.0,23372000.0,-4434000.0,-87413000.0,-87413000.0,,-261000.0,,,,0.0,1034000.0,88447000.0,5468000.0,-33926000.0,,-121339000.0,-121339000.0,DM
