,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,1958019000.0,,-166000.0,35868000.0,9608906000.0,4640135000.0,3731434000.0,-2820687000.0,-2820687000.0,-46033000.0,-549666000.0,,,,192337000.0,13230945000.0,16051632000.0,9499511000.0,2820521000.0,9849538000.0,-192503000.0,9608906000.0,YY
2019-12-31,1521026000.0,,-750491000.0,5351880000.0,3379330000.0,3810015000.0,1696225000.0,-3605084000.0,-3605084000.0,-29732000.0,-294076000.0,,,,-141108000.0,6239309000.0,9844393000.0,4543084000.0,2854593000.0,4243507000.0,-609383000.0,3379330000.0,YY
2018-12-31,514854000.0,,118462000.0,2856839000.0,1641958000.0,855790000.0,106541000.0,-1254965000.0,-1254965000.0,-9138000.0,-502506000.0,,,,67800000.0,829476000.0,2084441000.0,722935000.0,1373427000.0,1497986000.0,50662000.0,1641958000.0,YY
2017-12-31,781886000.0,,2904514000.0,101704000.0,2493235000.0,1235922000.0,4616750000.0,2663769000.0,2663769000.0,-64827000.0,-32122000.0,,,,415811000.0,11594792000.0,8931023000.0,6978042000.0,240745000.0,1497986000.0,2488703000.0,2493235000.0,YY
