,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2021-03-31,103474000.0,,-322790000.0,,-327971000.0,332813000.0,299280000.0,-435966000.0,-435966000.0,-42843000.0,,,,,5181000.0,482392000.0,918358000.0,183112000.0,113176000.0,,-327971000.0,-327971000.0,MOGU
2020-03-31,171137000.0,,-2224228000.0,,-2223638000.0,741335000.0,541557000.0,-687267000.0,-687267000.0,-14942000.0,,,,,-590000.0,835314000.0,1522581000.0,293757000.0,-1536961000.0,,-2223638000.0,-2223638000.0,MOGU
2019-03-31,236446000.0,,-503492000.0,,-486275000.0,912111000.0,760490000.0,-567884000.0,-567884000.0,-15057000.0,,,,,-17217000.0,1074278000.0,1642162000.0,313788000.0,64392000.0,,-486275000.0,-1085255000.0,MOGU
2018-03-31,289274000.0,,-646718000.0,,-558169000.0,848033000.0,655482000.0,-867267000.0,-867267000.0,887000.0,,,,,-88665000.0,973207000.0,1840474000.0,317725000.0,220549000.0,,-558053000.0,-1246409000.0,MOGU
