,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,,,-62020000.0,,-48952000.0,138972000.0,136712000.0,-2260000.0,-2260000.0,,,,,,-13068000.0,397121000.0,399381000.0,260409000.0,-59760000.0,,-48952000.0,-48952000.0,ZVO
2019-12-31,,,-55582000.0,,-54812000.0,148141000.0,117709000.0,-30432000.0,-30432000.0,,,,,,-770000.0,417795000.0,448227000.0,300086000.0,-25150000.0,,-54812000.0,-54812000.0,ZVO
2018-12-31,,,-2946000.0,,4636000.0,221731000.0,225673000.0,3942000.0,3942000.0,,,,,,-7582000.0,443373000.0,439431000.0,217700000.0,-6888000.0,,4636000.0,4636000.0,ZVO
2017-12-31,,,7937000.0,,9111000.0,222770000.0,239723000.0,16953000.0,16953000.0,,,,,,-1174000.0,475113000.0,458160000.0,235390000.0,-9016000.0,,9111000.0,9111000.0,ZVO
