,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,327000000.0,,-672000000.0,,-560100000.0,996600000.0,1696800000.0,13300000.0,13300000.0,,-149800000.0,,,,-111900000.0,3273300000.0,3260000000.0,1576500000.0,-685300000.0,,-560100000.0,-560100000.0,ELAN
2019-12-31,270100000.0,,78200000.0,,67900000.0,760200000.0,1600700000.0,370000000.0,370000000.0,,-78900000.0,,,,10300000.0,3071000000.0,2701000000.0,1470300000.0,-291800000.0,,67900000.0,67900000.0,ELAN
2018-12-31,246600000.0,,114100000.0,,86500000.0,735200000.0,1531600000.0,352400000.0,352400000.0,,-29600000.0,,,,27600000.0,3066800000.0,2714400000.0,1535200000.0,-238300000.0,,86500000.0,86500000.0,ELAN
2017-12-31,251700000.0,,-232600000.0,,-310700000.0,779800000.0,1437800000.0,185100000.0,185100000.0,,-29600000.0,,,,78100000.0,2889000000.0,2703900000.0,1451200000.0,-417700000.0,,-310700000.0,-310700000.0,ELAN
