,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2021-02-28,,,-1791691.0,,-899777.0,4223626.0,4264738.0,-669544.0,-669544.0,,-94506.0,,,,-891914.0,23480705.0,24150249.0,19215967.0,-1122147.0,,-899777.0,-899777.0,RMCF
2020-02-29,,,1402332.0,,1033832.0,7658621.0,9961026.0,1407010.0,1407010.0,,-19016.0,,,,368500.0,31849796.0,30442786.0,21888770.0,-4678.0,,1033832.0,1033832.0,RMCF
2019-02-28,,,2955661.0,,2238799.0,5643418.0,10030224.0,3232933.0,3232933.0,,-70787.0,,,,716862.0,34545447.0,31312514.0,24515223.0,-277272.0,,2238799.0,2238799.0,RMCF
2018-02-28,,,5124203.0,,2963908.0,6394043.0,12411133.0,5220869.0,5220869.0,,-121244.0,,,,2160295.0,38074695.0,32853826.0,25663562.0,-96666.0,,2963908.0,2963908.0,RMCF
