,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,64306000.0,,-243925000.0,,-200184000.0,206222000.0,156717000.0,-113811000.0,-113811000.0,,-50929000.0,,,,-43741000.0,302062000.0,415873000.0,145345000.0,-130114000.0,,-200184000.0,-200184000.0,INST
2019-12-31,83526000.0,,-84439000.0,,-80819000.0,179461000.0,175647000.0,-86013000.0,-86013000.0,-1327000.0,-16000.0,,,,-3620000.0,258473000.0,344486000.0,82826000.0,1574000.0,,-80819000.0,-80819000.0,INST
2018-12-31,60007000.0,,-43126000.0,,-43465000.0,134787000.0,147652000.0,-45917000.0,-45917000.0,-1225000.0,-68000.0,,,,339000.0,209544000.0,255461000.0,61892000.0,2791000.0,,-43465000.0,-43465000.0,INST
2017-12-31,48549000.0,,-43239000.0,,-43084000.0,110200000.0,114413000.0,-43802000.0,-43802000.0,-534000.0,-55000.0,,,,-155000.0,160975000.0,204777000.0,46562000.0,563000.0,,-43084000.0,-43084000.0,INST
