,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,26030000.0,,-92653000.0,,-92338000.0,249850000.0,237674000.0,-72506000.0,-72506000.0,,-7907000.0,,,,-315000.0,491760000.0,564266000.0,254086000.0,-20147000.0,,-92338000.0,-294771000.0,VCSA
2019-12-31,16929000.0,,-84948000.0,,-84872000.0,185655000.0,134815000.0,-81458000.0,-81458000.0,,-1186000.0,,,,-76000.0,299281000.0,380739000.0,164466000.0,-3490000.0,,-84872000.0,-127058000.0,VCSA
