,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,39710000.0,,-12147000.0,,-9405000.0,95088000.0,122376000.0,-12422000.0,-12422000.0,,,,,,-2742000.0,150827000.0,163249000.0,28451000.0,275000.0,,-9405000.0,-9405000.0,FROG
2019-12-31,28507000.0,,-3766000.0,,-5394000.0,61126000.0,84681000.0,-4952000.0,-4952000.0,,,,,,1628000.0,104716000.0,109668000.0,20035000.0,1186000.0,,-5394000.0,-5394000.0,FROG
2018-12-31,25765000.0,,-25545000.0,,-26015000.0,53140000.0,52821000.0,-26084000.0,-26084000.0,,,,,,470000.0,63532000.0,89616000.0,10711000.0,539000.0,,-26015000.0,-26015000.0,FROG
