,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2020-12-31,,,-14335000.0,,-582000.0,13611000.0,996000.0,-12615000.0,-12615000.0,,-2237000.0,,,,0.0,30111000.0,42726000.0,29115000.0,-1720000.0,13753000.0,-14335000.0,-582000.0,DRRX
2019-12-31,,,-21371000.0,,-20578000.0,14115000.0,-6329000.0,-20444000.0,-20444000.0,,-2501000.0,,,,0.0,25074000.0,45518000.0,31403000.0,-927000.0,793000.0,-21371000.0,-20578000.0,DRRX
2018-12-31,,,-25343000.0,,-25322000.0,12262000.0,-11378000.0,-23640000.0,-23640000.0,,-2573000.0,,,,0.0,15275000.0,38915000.0,26653000.0,-1703000.0,21000.0,-25343000.0,-25322000.0,DRRX
2017-12-31,,,-3845000.0,,-3695000.0,13165000.0,-1572000.0,-14737000.0,-14737000.0,,-2425000.0,,,,-150000.0,36670000.0,51407000.0,38242000.0,10892000.0,21000.0,-3695000.0,-3695000.0,DRRX
