,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares,ABV
2021-02-28,,,33622808.0,,33622808.0,10587433.0,48273795.0,37627880.0,37627880.0,58482.0,-4766794.0,,,,0.0,48273795.0,10645915.0,0.0,-4005072.0,,33622808.0,33622808.0,VVR
2020-02-29,,,14790859.0,,14790859.0,13670484.0,71887012.0,58216528.0,58216528.0,58482.0,-12466929.0,,,,0.0,71887012.0,13670484.0,0.0,-43425669.0,,14790859.0,14790859.0,VVR
2019-02-28,,,25525587.0,,25525587.0,14086773.0,69151775.0,55065002.0,55065002.0,58482.0,-12770393.0,,,,0.0,69151775.0,14086773.0,0.0,-29539415.0,,25525587.0,25525587.0,VVR
2018-02-28,,,41513994.0,,41513994.0,14061521.0,64245551.0,50075694.0,50075694.0,108336.0,-9022835.0,,,,0.0,64245551.0,14169857.0,0.0,-8561700.0,,41513994.0,41513994.0,VVR
