contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ABV
MIDD220218P00140000,2022-01-25 16:32:27+00:00,140.0,0.35,0.0,4.8,0.0,0.0,,1,1.794434621582031,False,REGULAR,USD,MIDD
MIDD220218P00150000,2022-01-18 15:01:18+00:00,150.0,0.14,0.0,4.8,0.0,0.0,,7,1.5183129553222656,False,REGULAR,USD,MIDD
MIDD220218P00160000,2022-01-24 20:51:18+00:00,160.0,1.2,0.0,4.8,0.0,0.0,4.0,130,1.253421701660156,False,REGULAR,USD,MIDD
MIDD220218P00165000,2022-01-27 18:50:02+00:00,165.0,2.95,0.0,4.8,0.0,0.0,,3,1.1237836779785155,False,REGULAR,USD,MIDD
MIDD220218P00170000,2022-01-28 15:57:36+00:00,170.0,4.0,0.0,4.8,0.0,0.0,1.0,13,0.9951172363281251,False,REGULAR,USD,MIDD
MIDD220218P00175000,2022-02-04 20:04:40+00:00,175.0,2.0,0.0,4.8,0.0,0.0,30.0,32,0.8669446899414062,False,REGULAR,USD,MIDD
MIDD220218P00180000,2022-02-07 20:07:14+00:00,180.0,1.7,0.1,4.4,0.0,0.0,5.0,31,0.719729365234375,False,REGULAR,USD,MIDD
MIDD220218P00185000,2022-02-07 20:41:14+00:00,185.0,3.0,0.3,1.4,0.0,0.0,3.0,18,0.4887746435546876,False,REGULAR,USD,MIDD
MIDD220218P00190000,2022-02-08 20:26:58+00:00,190.0,2.05,0.85,1.35,0.0,0.0,6.0,36,0.3606020971679687,False,REGULAR,USD,MIDD
MIDD220218P00195000,2022-02-10 17:28:08+00:00,195.0,2.1,1.55,2.6,0.14999986,7.6923003,1.0,34,0.3393620751953125,False,REGULAR,USD,MIDD
MIDD220218P00200000,2022-02-10 17:22:38+00:00,200.0,4.1,3.1,4.5,-0.20000029,-4.6511693,1.0,25,0.30445031494140623,True,REGULAR,USD,MIDD
