contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ABV
SNA220617P00135000,2021-11-10 11:53:49+00:00,135.0,1.0,0.45,1.2,0.0,0.0,,3,0.4689994506835938,False,REGULAR,USD,SNA
SNA220617P00140000,2021-11-05 13:32:28+00:00,140.0,1.2,0.25,2.95,0.0,0.0,2.0,7,0.5463912548828126,False,REGULAR,USD,SNA
SNA220617P00145000,2021-10-22 19:15:45+00:00,145.0,1.85,0.0,0.0,0.0,0.0,2.0,0,0.12500875,False,REGULAR,USD,SNA
SNA220617P00150000,2021-11-12 15:06:23+00:00,150.0,1.85,0.85,2.6,0.0,0.0,4.0,13,0.45715874877929696,False,REGULAR,USD,SNA
SNA220617P00155000,2021-11-08 14:42:51+00:00,155.0,2.65,1.05,2.95,0.0,0.0,1.0,2,0.43933666137695315,False,REGULAR,USD,SNA
SNA220617P00160000,2021-12-28 17:32:19+00:00,160.0,2.1,1.7,2.5,0.0,0.0,50.0,59,0.38556522644042956,False,REGULAR,USD,SNA
SNA220617P00165000,2021-12-30 18:22:35+00:00,165.0,2.58,2.1,4.2,0.0,0.0,1.0,2,0.418951123046875,False,REGULAR,USD,SNA
SNA220617P00170000,2022-01-04 17:12:37+00:00,170.0,2.6,2.7,4.7,0.0,0.0,1.0,4,0.4000914483642578,False,REGULAR,USD,SNA
SNA220617P00175000,2021-12-30 19:30:05+00:00,175.0,4.0,3.3,5.4,0.0,0.0,1.0,5,0.385473674621582,False,REGULAR,USD,SNA
SNA220617P00180000,2021-11-30 19:55:41+00:00,180.0,7.8,4.8,5.5,0.0,0.0,21.0,20,0.3516300189208984,False,REGULAR,USD,SNA
SNA220617P00185000,2021-12-13 20:10:10+00:00,185.0,7.5,5.0,5.7,0.0,0.0,12.0,22,0.32019722778320303,False,REGULAR,USD,SNA
SNA220617P00190000,2022-01-04 15:01:50+00:00,190.0,6.2,6.0,7.6,0.0,0.0,13.0,36,0.32913878875732416,False,REGULAR,USD,SNA
SNA220617P00195000,2021-12-29 19:20:00+00:00,195.0,8.3,7.4,8.2,0.0,0.0,2.0,9,0.30252772674560546,False,REGULAR,USD,SNA
SNA220617P00200000,2022-01-05 19:44:51+00:00,200.0,9.0,8.9,10.1,-3.1999998,-26.229507,1.0,13,0.3010628976440429,False,REGULAR,USD,SNA
SNA220617P00210000,2022-01-05 15:21:18+00:00,210.0,12.0,12.7,15.0,-2.3100004,-16.142561,5.0,63,0.30445031494140623,False,REGULAR,USD,SNA
SNA220617P00270000,2021-11-09 16:10:02+00:00,270.0,61.5,57.0,58.8,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,SNA
