contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ABV
CUBE220819P00040000,2021-12-27 20:54:12+00:00,40.0,0.55,0.4,0.75,0.0,0.0,1,2,0.3286199951171874,False,REGULAR,USD,CUBE
CUBE220819P00050000,2021-12-23 17:36:54+00:00,50.0,2.5,0.5,3.9,0.0,0.0,10,10,0.32581240600585937,False,REGULAR,USD,CUBE
