contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ABV
COST220204P00435000,2021-12-27 18:18:07+00:00,435.0,0.73,0.0,3.05,0.0,0.0,,3,2.263676215820312,False,REGULAR,USD,COST
COST220204P00445000,2021-12-28 18:03:46+00:00,445.0,0.8,0.0,3.4,0.0,0.0,,3,2.0874071252441397,False,REGULAR,USD,COST
COST220204P00465000,2022-01-03 15:27:39+00:00,465.0,1.09,0.44,1.42,0.0,0.0,1.0,2,1.4111357568359377,False,REGULAR,USD,COST
COST220204P00475000,2021-12-28 17:25:24+00:00,475.0,0.97,0.0,1.64,0.0,0.0,,6,1.1679729101562502,False,REGULAR,USD,COST
COST220204P00480000,2022-01-05 19:10:04+00:00,480.0,0.74,0.6,1.46,-0.19,-20.430107,1.0,3,1.1220747021484376,False,REGULAR,USD,COST
COST220204P00490000,2022-01-05 19:13:34+00:00,490.0,1.15,0.87,2.32,0.27999997,32.183903,5.0,203,1.021489267578125,False,REGULAR,USD,COST
COST220204P00500000,2022-01-05 17:02:53+00:00,500.0,1.38,1.21,2.34,0.13,10.4,4.0,34,0.8083515258789062,False,REGULAR,USD,COST
COST220204P00505000,2022-01-05 19:45:30+00:00,505.0,2.08,1.47,2.95,-0.10000014,-4.5871625,4.0,8,0.7397486962890624,False,REGULAR,USD,COST
COST220204P00510000,2022-01-05 16:00:04+00:00,510.0,1.83,1.89,3.2,0.23000002,14.375001,4.0,6,0.639652041015625,False,REGULAR,USD,COST
COST220204P00515000,2022-01-05 17:33:11+00:00,515.0,2.4,1.6,4.3,0.6500001,37.142864,1.0,47,0.5273484765625001,False,REGULAR,USD,COST
COST220204P00520000,2022-01-05 20:59:12+00:00,520.0,4.5,4.1,5.35,1.7,60.714287,17.0,95,0.5117236328125,False,REGULAR,USD,COST
COST220204P00525000,2022-01-05 20:08:49+00:00,525.0,4.84,5.05,5.65,2.39,97.551025,21.0,40,0.3494938098144531,True,REGULAR,USD,COST
COST220204P00530000,2022-01-05 20:59:09+00:00,530.0,6.45,6.1,8.65,3.0499997,89.70587,13.0,103,0.2556226782226563,True,REGULAR,USD,COST
COST220204P00535000,2022-01-05 20:59:09+00:00,535.0,7.8,7.45,11.1,3.48,80.55555,6.0,15,1.0000000000000003e-05,True,REGULAR,USD,COST
COST220204P00540000,2022-01-05 20:56:39+00:00,540.0,9.3,8.95,11.05,4.09,78.502884,55.0,17,1.0000000000000003e-05,True,REGULAR,USD,COST
COST220204P00545000,2022-01-05 20:56:39+00:00,545.0,11.0,10.85,11.95,4.53,70.01546,60.0,14,1.0000000000000003e-05,True,REGULAR,USD,COST
COST220204P00550000,2022-01-05 17:19:45+00:00,550.0,9.82,13.25,14.25,1.6399994,20.048891,1.0,23,1.0000000000000003e-05,True,REGULAR,USD,COST
COST220204P00555000,2022-01-05 20:59:26+00:00,555.0,16.25,15.8,17.05,7.8500004,93.452385,51.0,36,1.0000000000000003e-05,True,REGULAR,USD,COST
COST220204P00560000,2022-01-05 20:59:26+00:00,560.0,19.15,14.95,22.85,9.049999,89.60395,39.0,65,1.0000000000000003e-05,True,REGULAR,USD,COST
COST220204P00565000,2022-01-05 20:32:12+00:00,565.0,21.6,18.4,23.25,7.910001,57.779408,25.0,43,1.0000000000000003e-05,True,REGULAR,USD,COST
COST220204P00570000,2022-01-05 19:07:13+00:00,570.0,21.45,22.45,28.25,5.09,31.112469,5.0,12,1.0000000000000003e-05,True,REGULAR,USD,COST
COST220204P00575000,2022-01-05 20:59:59+00:00,575.0,29.9,25.25,31.1,9.449999,46.210262,2.0,20,1.0000000000000003e-05,True,REGULAR,USD,COST
COST220204P00580000,2022-01-03 17:08:58+00:00,580.0,24.7,30.9,36.8,0.0,0.0,2.0,6,1.0000000000000003e-05,True,REGULAR,USD,COST
COST220204P00585000,2022-01-03 15:05:19+00:00,585.0,33.0,33.35,41.1,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD,COST
