contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ABV
RF230120P00003000,2022-01-10 17:13:12+00:00,3.0,0.05,0.0,0.1,0.0,0.0,3,433,1.0351610742187503,False,REGULAR,USD,RF
RF230120P00005000,2022-01-10 17:13:12+00:00,5.0,0.05,0.0,0.1,0.0,0.0,3,198,0.7812521875,False,REGULAR,USD,RF
RF230120P00008000,2022-01-20 14:33:33+00:00,8.0,0.25,0.0,0.15,0.0,0.0,5,150,0.5976602734375001,False,REGULAR,USD,RF
RF230120P00010000,2022-01-12 16:57:58+00:00,10.0,0.25,0.0,0.25,0.0,0.0,8,54,0.53320779296875,False,REGULAR,USD,RF
RF230120P00012000,2022-02-04 20:18:59+00:00,12.0,0.25,0.1,0.75,0.0,0.0,10,369,0.577152666015625,False,REGULAR,USD,RF
RF230120P00015000,2022-02-10 16:37:27+00:00,15.0,0.45,0.4,0.5,-0.01000002,-2.1739173,2,182,0.4497125341796875,False,REGULAR,USD,RF
RF230120P00017000,2022-02-01 15:03:40+00:00,17.0,0.91,0.6,0.75,0.0,0.0,10,539,0.41602146484374997,False,REGULAR,USD,RF
RF230120P00020000,2022-02-08 15:40:24+00:00,20.0,1.38,1.2,1.4,0.0,0.0,20,754,0.38355108642578123,False,REGULAR,USD,RF
RF230120P00022000,2022-02-09 16:58:31+00:00,22.0,2.05,1.8,2.05,0.0,0.0,10,771,0.36817038085937503,False,REGULAR,USD,RF
RF230120P00025000,2022-02-08 16:32:40+00:00,25.0,3.39,3.0,3.4,0.0,0.0,1,119,0.35156898437499995,True,REGULAR,USD,RF
RF230120P00030000,2022-02-02 16:10:38+00:00,30.0,7.8,6.2,6.7,0.0,0.0,5,167,0.3454655297851562,True,REGULAR,USD,RF
RF230120P00035000,2021-11-10 12:00:05+00:00,35.0,14.2,12.2,14.2,0.0,0.0,10,10,0.6252478881835939,True,REGULAR,USD,RF
