contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ABV
FDX220211P00170000,2022-01-31 19:02:37+00:00,170.0,0.02,0.0,0.17,0.0,0.0,,2,1.05078599609375,False,REGULAR,USD,FDX
FDX220211P00175000,2022-01-31 19:03:03+00:00,175.0,0.03,0.0,0.07,0.0,0.0,4.0,12,0.8828136718749999,False,REGULAR,USD,FDX
FDX220211P00180000,2022-01-31 19:02:16+00:00,180.0,0.04,0.0,0.18,0.0,0.0,4.0,5,0.914063359375,False,REGULAR,USD,FDX
FDX220211P00185000,2022-01-31 19:01:53+00:00,185.0,0.03,0.0,0.18,0.0,0.0,,2,0.8437515624999999,False,REGULAR,USD,FDX
FDX220211P00195000,2022-02-02 19:02:21+00:00,195.0,0.01,0.0,0.2,0.0,0.0,4.0,4,0.7148466015625,False,REGULAR,USD,FDX
FDX220211P00200000,2022-01-27 20:33:13+00:00,200.0,0.29,0.0,0.19,0.0,0.0,,1,0.6425816992187501,False,REGULAR,USD,FDX
FDX220211P00205000,2022-02-01 19:53:48+00:00,205.0,0.08,0.0,0.21,0.0,0.0,5.0,11,0.585941640625,False,REGULAR,USD,FDX
FDX220211P00210000,2022-01-31 18:04:30+00:00,210.0,0.07,0.01,0.23,-0.13,-65.0,1.0,52,0.5293015820312501,False,REGULAR,USD,FDX
FDX220211P00215000,2022-01-31 20:18:43+00:00,215.0,0.25,0.02,0.32,0.0,0.0,38.0,71,0.5478560839843751,False,REGULAR,USD,FDX
FDX220211P00220000,2022-02-03 20:49:10+00:00,220.0,0.13,0.11,0.27,0.029999994,29.999992,13.0,72,0.45752495605468757,False,REGULAR,USD,FDX
FDX220211P00222500,2022-01-31 20:35:11+00:00,222.5,0.46,0.09,0.38,0.0,0.0,29.0,38,0.45166563964843753,False,REGULAR,USD,FDX
FDX220211P00225000,2022-02-01 20:45:17+00:00,225.0,0.21,0.13,0.44,0.0,0.0,24.0,28,0.42676354492187507,False,REGULAR,USD,FDX
FDX220211P00227500,2022-02-02 18:07:17+00:00,227.5,0.2,0.27,0.45,0.0,0.0,5.0,22,0.389654541015625,False,REGULAR,USD,FDX
FDX220211P00230000,2022-02-03 16:42:31+00:00,230.0,0.32,0.38,0.58,-0.01000002,-3.0303092,14.0,125,0.37280900634765624,False,REGULAR,USD,FDX
FDX220211P00232500,2022-02-03 16:47:40+00:00,232.5,0.62,0.54,0.72,0.27,77.14287,8.0,90,0.3518131225585937,False,REGULAR,USD,FDX
FDX220211P00235000,2022-02-03 20:14:04+00:00,235.0,0.75,0.74,0.97,0.31,70.454544,50.0,271,0.3386296606445312,False,REGULAR,USD,FDX
FDX220211P00237500,2022-02-03 17:13:03+00:00,237.5,0.96,1.08,1.36,0.28999996,43.283577,58.0,64,0.33081723876953123,False,REGULAR,USD,FDX
FDX220211P00240000,2022-02-03 20:58:57+00:00,240.0,1.65,1.56,1.83,0.82,98.79518,54.0,186,0.31909860595703116,False,REGULAR,USD,FDX
FDX220211P00242500,2022-02-03 20:48:11+00:00,242.5,2.1,2.09,2.49,0.64999986,44.827576,60.0,126,0.3107979077148437,False,REGULAR,USD,FDX
FDX220211P00245000,2022-02-03 20:24:51+00:00,245.0,2.55,2.79,3.3,0.9,54.545456,342.0,158,0.30005582763671873,False,REGULAR,USD,FDX
FDX220211P00247500,2022-02-03 20:59:23+00:00,247.5,4.01,4.0,4.35,1.7900002,80.63064,205.0,139,0.2915109912109374,True,REGULAR,USD,FDX
FDX220211P00250000,2022-02-03 20:00:21+00:00,250.0,4.8,5.4,5.7,1.6000001,50.000008,3252.0,203,0.2877268493652343,True,REGULAR,USD,FDX
FDX220211P00252500,2022-02-03 20:04:38+00:00,252.5,6.6,6.75,7.25,2.2999997,53.48836,14.0,259,0.28174546386718746,True,REGULAR,USD,FDX
FDX220211P00255000,2022-02-03 20:36:20+00:00,255.0,7.83,8.45,9.2,2.35,42.88321,52.0,50,0.2910227148437499,True,REGULAR,USD,FDX
FDX220211P00257500,2022-02-02 15:34:51+00:00,257.5,9.05,10.45,11.25,0.0,0.0,2.0,9,0.29614961669921874,True,REGULAR,USD,FDX
FDX220211P00260000,2022-02-03 17:08:43+00:00,260.0,12.0,12.65,13.45,2.2299995,22.824968,12.0,35,0.30445031494140623,True,REGULAR,USD,FDX
FDX220211P00262500,2022-02-03 14:35:23+00:00,262.5,13.75,14.85,15.85,2.5500002,22.76786,2.0,7,0.3298406860351562,True,REGULAR,USD,FDX
FDX220211P00265000,2022-02-03 15:49:20+00:00,265.0,15.5,17.35,18.2,2.88,22.820919,5.0,30,0.3430241479492187,True,REGULAR,USD,FDX
FDX220211P00270000,2022-01-27 19:09:41+00:00,270.0,28.79,21.4,23.25,0.0,0.0,1.0,5,0.41919526123046874,True,REGULAR,USD,FDX
FDX220211P00272500,2022-02-01 14:37:21+00:00,272.5,18.4,24.75,25.75,0.0,0.0,,1,0.4519097778320313,True,REGULAR,USD,FDX
FDX220211P00280000,2022-01-25 14:45:11+00:00,280.0,39.3,31.95,34.05,0.0,0.0,9.0,2,0.6777375976562501,True,REGULAR,USD,FDX
FDX220211P00285000,2022-01-05 19:55:10+00:00,285.0,22.81,36.3,38.55,0.0,0.0,,0,0.6640658593750002,True,REGULAR,USD,FDX
FDX220211P00290000,2022-02-01 14:48:28+00:00,290.0,36.0,41.85,43.5,0.0,0.0,10.0,10,0.7146024633789063,True,REGULAR,USD,FDX
