contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ABV
LI230120P00002500,2022-02-02 19:14:07+00:00,2.5,0.15,0.1,0.15,0.0,0.0,189,852,1.3320345898437496,False,REGULAR,USD,LI
LI230120P00005000,2022-01-27 16:10:46+00:00,5.0,0.35,0.24,0.6,0.0,0.0,20,19314,1.203128984375,False,REGULAR,USD,LI
LI230120P00007500,2022-02-03 15:03:51+00:00,7.5,0.45,0.45,0.66,-0.100000024,-18.181822,3,6837,0.9863282617187501,False,REGULAR,USD,LI
LI230120P00010000,2022-02-02 17:32:49+00:00,10.0,0.83,0.76,0.9,0.0,0.0,8,24341,0.877930908203125,False,REGULAR,USD,LI
LI230120P00012500,2022-02-03 15:48:56+00:00,12.5,1.2,1.13,1.34,-0.07999992,-6.2499943,1,214,0.8085956640624999,False,REGULAR,USD,LI
LI230120P00015000,2022-02-03 19:13:53+00:00,15.0,1.77,1.67,1.92,0.03999996,2.3121364,30,7116,0.7617211328125001,False,REGULAR,USD,LI
LI230120P00017500,2022-02-03 20:44:06+00:00,17.5,2.45,2.3,2.6,0.029999971,1.2396683,3,3259,0.7163114306640624,False,REGULAR,USD,LI
LI230120P00020000,2022-02-03 16:54:21+00:00,20.0,3.2,3.2,3.45,-0.12999988,-3.9039001,2,7316,0.6887238159179689,False,REGULAR,USD,LI
LI230120P00022500,2022-01-28 15:03:01+00:00,22.5,5.6,4.2,4.5,0.0,0.0,181,788,0.6640658593750002,False,REGULAR,USD,LI
LI230120P00025000,2022-02-03 18:44:33+00:00,25.0,5.35,5.45,5.75,-0.07000017,-1.2915161,198,4689,0.6497837756347657,False,REGULAR,USD,LI
LI230120P00028000,2022-02-03 20:32:46+00:00,28.0,7.25,7.05,7.4,-1.25,-14.705883,1,385,0.6276892700195313,True,REGULAR,USD,LI
LI230120P00030000,2022-02-01 19:46:01+00:00,30.0,8.38,8.35,8.7,0.0,0.0,31,1629,0.6242713354492189,True,REGULAR,USD,LI
LI230120P00032000,2022-02-01 20:38:53+00:00,32.0,9.66,9.7,10.15,0.0,0.0,1,292,0.62305064453125,True,REGULAR,USD,LI
LI230120P00035000,2022-02-03 20:40:46+00:00,35.0,12.0,11.8,12.0,-0.6899996,-5.4373493,271,824,0.5972940661621093,True,REGULAR,USD,LI
LI230120P00037000,2022-01-26 17:42:11+00:00,37.0,13.85,13.35,13.75,0.0,0.0,3,387,0.6049844189453126,True,REGULAR,USD,LI
LI230120P00040000,2022-01-14 19:45:26+00:00,40.0,13.5,15.8,16.15,0.0,0.0,1,292,0.6022988989257814,True,REGULAR,USD,LI
LI230120P00042000,2022-02-01 20:58:30+00:00,42.0,17.25,17.45,17.95,0.0,0.0,50,361,0.6060830407714846,True,REGULAR,USD,LI
LI230120P00045000,2022-02-02 16:43:06+00:00,45.0,20.0,20.0,20.35,0.0,0.0,684,972,0.5920450952148439,True,REGULAR,USD,LI
LI230120P00047000,2021-10-25 14:58:27+00:00,47.0,17.1,18.85,19.8,0.0,0.0,2,75,1.0000000000000003e-05,True,REGULAR,USD,LI
LI230120P00050000,2022-01-25 17:50:43+00:00,50.0,26.0,24.55,25.1,0.0,0.0,1,40,0.6123085644531252,True,REGULAR,USD,LI
LI230120P00055000,2021-11-10 12:00:40+00:00,55.0,30.7,23.1,25.9,0.0,0.0,3,51,1.0000000000000003e-05,True,REGULAR,USD,LI
LI230120P00060000,2021-11-10 12:00:40+00:00,60.0,32.0,28.15,30.6,0.0,0.0,5,73,1.0000000000000003e-05,True,REGULAR,USD,LI
LI230120P00065000,2021-12-15 15:14:02+00:00,65.0,36.0,34.95,35.8,0.0,0.0,1,49,1.0000000000000003e-05,True,REGULAR,USD,LI
