contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ABV
CQP220617P00025000,2021-11-09 14:30:03+00:00,25.0,0.3,0.0,0.75,0.0,0.0,,1,0.7246121289062499,False,REGULAR,USD,CQP
CQP220617P00030000,2021-11-11 14:30:01+00:00,30.0,0.6,0.35,1.0,0.0,0.0,1.0,1,0.64648791015625,False,REGULAR,USD,CQP
CQP220617P00035000,2021-12-27 15:29:16+00:00,35.0,1.3,0.2,4.7,0.0,0.0,20.0,71,0.7697776928710938,False,REGULAR,USD,CQP
CQP220617P00037000,2022-01-05 19:57:46+00:00,37.0,1.03,0.95,1.45,-0.08000004,-7.207211,2.0,21,0.5195360546875,False,REGULAR,USD,CQP
CQP220617P00038000,2021-12-17 14:43:05+00:00,38.0,2.4,0.3,1.75,0.0,0.0,10.0,10,0.5644574804687501,False,REGULAR,USD,CQP
CQP220617P00039000,2022-01-05 17:20:00+00:00,39.0,1.45,1.4,2.45,-0.4699999,-24.479162,1.0,59,0.5522505712890625,False,REGULAR,USD,CQP
CQP220617P00040000,2022-01-05 15:53:47+00:00,40.0,1.8,0.65,2.4,-0.44000006,-19.64286,4.0,32,0.5734905932617188,False,REGULAR,USD,CQP
CQP220617P00041000,2021-10-21 14:18:40+00:00,41.0,2.65,2.7,4.3,0.0,0.0,,3,0.6558872302246095,False,REGULAR,USD,CQP
CQP220617P00042000,2021-12-10 15:06:24+00:00,42.0,5.2,2.4,2.75,0.0,0.0,2.0,14,0.5202684692382812,False,REGULAR,USD,CQP
CQP220617P00043000,2021-12-14 19:18:52+00:00,43.0,5.7,0.8,5.3,0.0,0.0,4.0,4,0.5323533093261719,False,REGULAR,USD,CQP
CQP220617P00048000,2021-11-05 18:27:11+00:00,48.0,7.2,7.5,11.0,0.0,0.0,2.0,1,0.8762219409179688,False,REGULAR,USD,CQP
