contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ABV
BTG230120P00002500,2022-01-31 17:20:57,2.5,0.25,0.2,0.3,0.0,0.0,10,1398,0.56055126953125,False,REGULAR,USD,BTG
BTG230120P00005000,2022-01-27 18:42:46,5.0,1.9,1.65,2.0,0.0,0.0,5,1034,0.5810588769531251,True,REGULAR,USD,BTG
BTG230120P00007500,2022-01-06 14:31:06,7.5,4.0,3.9,4.6,0.0,0.0,50,483,0.7773459765625,True,REGULAR,USD,BTG
BTG230120P00010000,2021-11-10 11:58:49,10.0,6.6,4.0,8.9,0.0,0.0,20,0,0.5625043750000001,True,REGULAR,USD,BTG
BTG230120P00012500,2022-01-21 20:48:08,12.5,8.98,7.3,10.7,0.0,0.0,20,83,0.7539087109375,True,REGULAR,USD,BTG
