contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ABV
SPI230120P00002500,2022-01-28 19:38:25+00:00,2.5,1.22,0.4,2.5,0.0,0.0,2.0,304,1.890625546875,False,REGULAR,USD,SPI
SPI230120P00005000,2022-02-09 16:48:14+00:00,5.0,2.75,2.65,3.4,0.0,0.0,19.0,145,1.4589870800781248,True,REGULAR,USD,SPI
SPI230120P00007500,2022-01-28 14:36:20+00:00,7.5,5.6,4.8,6.9,0.0,0.0,10.0,191,1.982421962890625,True,REGULAR,USD,SPI
SPI230120P00010000,2022-02-09 16:07:52+00:00,10.0,7.4,7.2,8.2,0.0,0.0,9.0,88,1.6289081054687498,True,REGULAR,USD,SPI
SPI230120P00012500,2021-11-09 16:45:57+00:00,12.5,9.2,7.2,11.7,0.0,0.0,2.0,1,1.173832255859375,True,REGULAR,USD,SPI
SPI230120P00015000,2022-01-18 15:31:50+00:00,15.0,12.2,12.0,14.2,0.0,0.0,8.0,1178,2.138676528320312,True,REGULAR,USD,SPI
SPI230120P00017500,2021-11-09 16:56:28+00:00,17.5,14.1,12.5,16.5,0.0,0.0,,0,1.3750031249999999,True,REGULAR,USD,SPI
SPI230120P00020000,2021-11-10 11:55:50+00:00,20.0,15.5,16.1,19.4,0.0,0.0,2.0,0,2.009770600585937,True,REGULAR,USD,SPI
SPI230120P00022500,2021-11-09 16:40:53+00:00,22.5,19.0,18.5,21.5,0.0,0.0,2.0,1,1.8789068554687498,True,REGULAR,USD,SPI
SPI230120P00025000,2022-01-18 18:11:45+00:00,25.0,22.2,21.7,24.0,0.0,0.0,18.0,1565,2.183598291015625,True,REGULAR,USD,SPI
